116.204350, 39.923988, 116.210224, 39.928492
116.547893, 39.927545, 116.553767, 39.932049
116.166610, 40.028144, 116.172493, 40.032649
116.491591, 39.882778, 116.497461, 39.887282
116.777324, 39.912663, 116.783197, 39.917167
116.742757, 40.015210, 116.748639, 40.019715
116.214989, 40.017068, 116.220871, 40.021572
116.453904, 40.040188, 116.459788, 40.044693
116.286128, 40.145388, 116.292021, 40.149892
116.444908, 39.911017, 116.450781, 39.915521
116.187838, 39.869098, 116.193707, 39.873602
116.401607, 39.909682, 116.407479, 39.914187
116.417929, 39.740083, 116.423787, 39.744587
116.405180, 39.589771, 116.411025, 39.594276
116.586504, 40.095538, 116.592393, 40.100042
116.338436, 39.943153, 116.344311, 39.947657
116.199193, 40.090787, 116.205081, 40.095291
116.683087, 39.991077, 116.688966, 39.995582
116.349958, 39.803566, 116.355821, 39.808071
116.499106, 39.914149, 116.504979, 39.918653
116.222108, 39.834984, 116.227974, 39.839489
116.022223, 39.988278, 116.028102, 39.992783
116.031946, 39.836577, 116.037812, 39.841082
116.634569, 39.887590, 116.640440, 39.892094
116.030915, 39.875458, 116.036785, 39.879963
116.211855, 39.541547, 116.217697, 39.546052
116.277817, 39.897161, 116.283689, 39.901666
116.007536, 40.093813, 116.013424, 40.098317
116.282307, 40.087505, 116.288195, 40.092009
116.522633, 39.998232, 116.528513, 40.002736
116.297518, 40.294815, 116.303424, 40.299319
116.452143, 39.872220, 116.458012, 39.876724
116.829435, 39.847861, 116.835303, 39.852366
116.886319, 39.735261, 116.892177, 39.739766
116.585895, 39.947705, 116.591771, 39.952209
116.524039, 39.983629, 116.529918, 39.988133
116.487957, 39.830449, 116.493823, 39.834953
116.683980, 39.872692, 116.689849, 39.877197
116.372352, 39.941606, 116.378227, 39.946110
116.190036, 39.774242, 116.195897, 39.778747
116.390339, 39.884398, 116.396209, 39.888902
116.559215, 39.648215, 116.565065, 39.652719
116.654502, 40.017136, 116.660383, 40.021641
116.401199, 39.909445, 116.407071, 39.913950
116.428568, 40.033900, 116.434451, 40.038405
116.341802, 39.796853, 116.347665, 39.801357
116.294093, 40.081446, 116.299980, 40.085951
116.566583, 39.759605, 116.572443, 39.764109
116.492012, 39.858203, 116.497880, 39.862707
116.820600, 39.725825, 116.826457, 39.730329
116.525084, 39.745028, 116.530943, 39.749533
116.291690, 39.900200, 116.297562, 39.904705
116.497859, 39.877470, 116.503729, 39.881974
116.284623, 39.873722, 116.290493, 39.878227
116.844419, 39.839347, 116.850286, 39.843851
116.408477, 40.095463, 116.414366, 40.099968
116.286073, 39.920960, 116.291946, 39.925465
116.743390, 39.958041, 116.749267, 39.962546
116.763329, 39.893431, 116.769201, 39.897935
116.233584, 39.941658, 116.239459, 39.946162
116.681052, 40.116822, 116.686942, 40.121327
116.218965, 39.857189, 116.224833, 39.861694
116.623030, 40.048558, 116.628915, 40.053063
116.347667, 40.005696, 116.353548, 40.010201
116.440785, 40.218609, 116.446684, 40.223114
116.377506, 40.028816, 116.383389, 40.033320
116.679881, 39.944962, 116.685757, 39.949467
116.428765, 40.006147, 116.434646, 40.010652
116.291170, 40.248928, 116.297072, 40.253433
116.274825, 39.901724, 116.280697, 39.906228
116.059250, 39.970829, 116.065127, 39.975334
116.187333, 40.020722, 116.193215, 40.025226
116.245927, 39.969476, 116.251805, 39.973980
116.151014, 39.993435, 116.156894, 39.997939
116.246310, 40.193272, 116.252207, 40.197776
116.365367, 40.057755, 116.371253, 40.062260
116.245026, 40.012522, 116.250908, 40.017026
116.694744, 39.878560, 116.700614, 39.883065
116.576227, 39.772128, 116.582087, 39.776632
116.343479, 39.704239, 116.349334, 39.708744
116.448849, 39.933644, 116.454724, 39.938149
116.620545, 40.062521, 116.626430, 40.067025
116.475051, 40.141534, 116.480944, 40.146039
116.123737, 39.607453, 116.129584, 39.611957
116.545782, 39.868871, 116.551651, 39.873376
116.231591, 40.113278, 116.237481, 40.117783
116.769310, 40.041932, 116.775194, 40.046437
116.335693, 39.951698, 116.341569, 39.956202
116.176889, 39.914100, 116.182762, 39.918604
116.364295, 39.873825, 116.370165, 39.878329
116.592766, 39.858627, 116.598634, 39.863132
116.430818, 39.754556, 116.436678, 39.759061
116.523794, 39.913588, 116.529667, 39.918093
116.003477, 39.724803, 116.009334, 39.729307
116.646134, 39.802878, 116.651998, 39.807383
116.700283, 40.165063, 116.706177, 40.169568
116.202081, 40.004226, 116.207962, 40.008730
116.544604, 39.750595, 116.550463, 39.755099
116.350850, 39.903423, 116.356722, 39.907928
116.203687, 39.946015, 116.209563, 39.950520
